date,region_id,city,statecode,unemployment,housing,deltaunemp,deltastocks,threem,threed,time
4/1/2008,13373,Portland,OR,5.1,333078,0.1,136.2,7/1/2008,-7626,63
5/1/2008,13373,Portland,OR,5.3,328953,0.2,-16.3,8/1/2008,-4464,64
6/1/2008,13373,Portland,OR,5.5,326599,0.2,-228.6,9/1/2008,-4352,65
7/1/2008,13373,Portland,OR,5.8,325452,0.3,-294.4,10/1/2008,-6230,66
8/1/2008,13373,Portland,OR,6.1,324489,0.3,62.5,11/1/2008,-7525,67
9/1/2008,13373,Portland,OR,6.6,322247,0.5,-409.4,12/1/2008,-8057,68
10/1/2008,13373,Portland,OR,7.2,319222,0.6,-515.4,1/1/2009,-6384,69
11/1/2008,13373,Portland,OR,7.9,316964,0.7,-216.7,2/1/2009,-8836,70
12/1/2008,13373,Portland,OR,8.6,314190,0.7,-211.8,3/1/2009,-9800,71
1/1/2009,13373,Portland,OR,9.4,312838,0.8,-83.9,4/1/2009,-11547,72
2/1/2009,13373,Portland,OR,10.2,308128,0.8,-207.9,5/1/2009,-6900,73
3/1/2009,13373,Portland,OR,10.7,304390,0.5,-49,6/1/2009,-4628,74
4/1/2009,13373,Portland,OR,11.1,301291,0.4,179.1,7/1/2009,-3669,75
5/1/2009,13373,Portland,OR,11.3,301228,0.2,182,8/1/2009,-5144,76
6/1/2009,13373,Portland,OR,11.3,299762,0,18.8,9/1/2009,-3707,77
7/1/2009,13373,Portland,OR,11.2,297622,-0.1,269.9,10/1/2009,-1181,78
8/1/2009,13373,Portland,OR,11.1,296084,-0.1,156,11/1/2009,-297,79
9/1/2009,13373,Portland,OR,11.1,296055,0,88.5,12/1/2009,-844,80
10/1/2009,13373,Portland,OR,11,296441,-0.1,22.7,1/1/2010,-2507,81
11/1/2009,13373,Portland,OR,11,295787,0,129.6,2/1/2010,-588,82
12/1/2009,13373,Portland,OR,11.1,295211,0.1,174.6,3/1/2010,1410,83
1/1/2010,13373,Portland,OR,10.9,293934,-0.2,25.3,4/1/2010,3521,84
2/1/2010,13373,Portland,OR,10.8,295199,-0.1,-64.6,5/1/2010,293,85
3/1/2010,13373,Portland,OR,10.8,296621,0,232.9,6/1/2010,-3737,86
4/1/2010,13373,Portland,OR,10.6,297455,-0.2,99.4,7/1/2010,-7402,87
5/1/2010,13373,Portland,OR,10.4,295492,-0.2,-261.8,8/1/2010,-8638,88
6/1/2010,13373,Portland,OR,10.2,292884,-0.2,-261.8,9/1/2010,-9722,89
7/1/2010,13373,Portland,OR,10.1,290053,-0.1,213.9,10/1/2010,-9537,90
8/1/2010,13373,Portland,OR,10,286854,-0.1,72.9,11/1/2010,-7928,91
9/1/2010,13373,Portland,OR,9.9,283162,-0.1,72.8,12/1/2010,-4511,92
10/1/2010,13373,Portland,OR,9.8,280516,-0.1,188.8,1/1/2011,-2787,93
11/1/2010,13373,Portland,OR,9.7,278926,-0.1,6.3,2/1/2011,-4091,94
12/1/2010,13373,Portland,OR,9.6,278651,-0.1,231.1,3/1/2011,-8372,95
1/1/2011,13373,Portland,OR,9.5,277729,-0.1,153.4,4/1/2011,-11329,96
2/1/2011,13373,Portland,OR,9.3,274835,-0.2,153.4,5/1/2011,-10509,97
3/1/2011,13373,Portland,OR,9.2,270279,-0.1,26.1,6/1/2011,-6018,98
4/1/2011,13373,Portland,OR,9.1,266400,-0.1,193.6,7/1/2011,-1052,99
5/1/2011,13373,Portland,OR,9,264326,-0.1,-76.6,8/1/2011,1979,100
6/1/2011,13373,Portland,OR,9,264261,0,-76.6,9/1/2011,2877,101
7/1/2011,13373,Portland,OR,9,265348,0,-84.2,10/1/2011,1030,102
8/1/2011,13373,Portland,OR,8.9,266305,-0.1,-224.8,11/1/2011,-360,103
9/1/2011,13373,Portland,OR,8.9,267138,0,-328.7,12/1/2011,-3381,104
10/1/2011,13373,Portland,OR,8.8,266378,-0.1,218.2,1/1/2012,-3677,105
11/1/2011,13373,Portland,OR,8.6,265945,-0.2,218.2,2/1/2012,-3544,106
12/1/2011,13373,Portland,OR,8.5,263757,-0.1,67.2,3/1/2012,2002,107
1/1/2012,13373,Portland,OR,8.3,262701,-0.2,147.9,4/1/2012,5758,108
2/1/2012,13373,Portland,OR,8.2,262401,-0.1,207,5/1/2012,9004,109
3/1/2012,13373,Portland,OR,8.1,265759,-0.1,147.8,6/1/2012,6758,110
4/1/2012,13373,Portland,OR,8,268459,-0.1,-142.6,7/1/2012,5212,111
5/1/2012,13373,Portland,OR,8,271405,0,-142.6,8/1/2012,4171,112
6/1/2012,13373,Portland,OR,8,272517,0,78.5,9/1/2012,4834,113
7/1/2012,13373,Portland,OR,8,273671,0,71.3,10/1/2012,6705,114
8/1/2012,13373,Portland,OR,7.9,275576,-0.1,71.3,11/1/2012,6350,115
9/1/2012,13373,Portland,OR,7.9,277351,0,34.1,12/1/2012,7867,116
10/1/2012,13373,Portland,OR,7.9,280376,0,34.1,1/1/2013,8562,117
11/1/2012,13373,Portland,OR,7.8,281926,-0.1,-53.5,2/1/2013,12076,118
12/1/2012,13373,Portland,OR,7.8,285218,0,73.1,3/1/2013,11396,119
1/1/2013,13373,Portland,OR,7.7,288938,-0.1,73.1,4/1/2013,10635,120
2/1/2013,13373,Portland,OR,7.5,294002,-0.2,282.7,5/1/2013,8537,121
3/1/2013,13373,Portland,OR,7.4,296614,-0.1,189.7,6/1/2013,9560,122
4/1/2013,13373,Portland,OR,7.3,299573,-0.1,119.7,7/1/2013,9153,123
5/1/2013,13373,Portland,OR,7.2,302539,-0.1,123,8/1/2013,7573,124
6/1/2013,13373,Portland,OR,7.1,306174,-0.1,95.7,9/1/2013,6382,125
7/1/2013,13373,Portland,OR,7.1,308726,0,95.7,10/1/2013,5955,126
8/1/2013,13373,Portland,OR,7,310112,-0.1,-166.9,11/1/2013,8356,127
9/1/2013,13373,Portland,OR,6.9,312556,-0.1,166.9,12/1/2013,8659,128
10/1/2013,13373,Portland,OR,6.8,314681,-0.1,166.9,1/1/2014,7874,129
11/1/2013,13373,Portland,OR,6.7,318468,-0.1,231.3,2/1/2014,5167,130
12/1/2013,13373,Portland,OR,6.6,321215,-0.1,90.5,3/1/2014,3391,131
1/1/2014,13373,Portland,OR,6.5,322555,-0.1,90.5,4/1/2014,4904,132
2/1/2014,13373,Portland,OR,6.5,323635,0,-445.4,5/1/2014,4447,133
3/1/2014,13373,Portland,OR,6.4,324606,-0.1,415.8,6/1/2014,5314,134
4/1/2014,13373,Portland,OR,6.3,327459,-0.1,154.8,7/1/2014,4515,135
5/1/2014,13373,Portland,OR,6.2,328082,-0.1,11.8,8/1/2014,7347,136
6/1/2014,13373,Portland,OR,6.2,329920,0,30.7,9/1/2014,8084,137
7/1/2014,13373,Portland,OR,6.1,331974,-0.1,30.7,10/1/2014,8550,138
8/1/2014,13373,Portland,OR,6.1,335429,0,167.3,11/1/2014,7220,139
9/1/2014,13373,Portland,OR,6,338004,-0.1,62.7,12/1/2014,7349,140
10/1/2014,13373,Portland,OR,5.9,340524,-0.1,62.7,1/1/2015,9200,141
11/1/2014,13373,Portland,OR,5.8,342649,-0.1,129.8,2/1/2015,11043,142
12/1/2014,13373,Portland,OR,5.6,345353,-0.2,129.8,3/1/2015,12594,143
1/1/2015,13373,Portland,OR,5.5,349724,-0.1,-91.8,4/1/2015,9593,144
2/1/2015,13373,Portland,OR,5.4,353692,-0.1,-113.7,5/1/2015,9484,145
3/1/2015,13373,Portland,OR,5.4,357947,0,233.1,6/1/2015,9362,146
4/1/2015,13373,Portland,OR,5.4,359317,0,38.1,7/1/2015,12882,147
5/1/2015,13373,Portland,OR,5.4,363176,0,105.8,8/1/2015,14085,148
6/1/2015,13373,Portland,OR,5.3,367309,-0.1,-119.3,9/1/2015,15164,149
7/1/2015,13373,Portland,OR,5.3,372199,0,13.8,10/1/2015,16285,150
8/1/2015,13373,Portland,OR,5.2,377261,-0.1,-327.7,11/1/2015,16603,151
9/1/2015,13373,Portland,OR,5.1,382473,-0.1,-327.7,12/1/2015,16091,152
10/1/2015,13373,Portland,OR,5,388484,-0.1,509.7,1/1/2016,13284,153
11/1/2015,13373,Portland,OR,4.9,393864,-0.1,42.5,2/1/2016,9911,154
12/1/2015,13373,Portland,OR,4.8,398564,-0.1,42.5,3/1/2016,8242,155
1/1/2016,13373,Portland,OR,4.7,401768,-0.1,-259.4,4/1/2016,11139,156
2/1/2016,13373,Portland,OR,4.7,403775,0,-259.4,5/1/2016,16424,157
3/1/2016,13373,Portland,OR,4.7,406806,0,455.1,6/1/2016,19023,158
4/1/2016,13373,Portland,OR,4.7,412907,0,106.3,7/1/2016,17843,159
5/1/2016,13373,Portland,OR,4.7,420199,0,38,8/1/2016,13163,160
6/1/2016,13373,Portland,OR,4.8,425829,0.1,38,9/1/2016,10396,161
7/1/2016,13373,Portland,OR,4.7,430750,-0.1,162.4,10/1/2016,7001,162
8/1/2016,13373,Portland,OR,4.7,433362,0,95.9,11/1/2016,6382,163
9/1/2016,13373,Portland,OR,4.6,436225,-0.1,-17.5,12/1/2016,7129,164
10/1/2016,13373,Portland,OR,4.4,437751,-0.2,128.7,1/1/2017,9724,165
11/1/2016,13373,Portland,OR,4.3,439744,-0.1,128.7,2/1/2017,12648,166
12/1/2016,13373,Portland,OR,4.1,443354,-0.2,258.8,3/1/2017,12608,167
1/1/2017,13373,Portland,OR,4,447475,-0.1,261,4/1/2017,10285,168
2/1/2017,13373,Portland,OR,3.9,452392,-0.1,261,5/1/2017,5047,169
3/1/2017,13373,Portland,OR,3.8,455962,-0.1,37.2,6/1/2017,1054,170
4/1/2017,13373,Portland,OR,3.8,457760,0,97,7/1/2017,-148,171
5/1/2017,13373,Portland,OR,3.9,457439,0.1,97,8/1/2017,2267,172
6/1/2017,13373,Portland,OR,3.9,457016,0,169.2,9/1/2017,4719,173
7/1/2017,13373,Portland,OR,3.9,457612,0,127.2,10/1/2017,5508,174
8/1/2017,13373,Portland,OR,4,459706,0.1,127.2,11/1/2017,5047,175
9/1/2017,13373,Portland,OR,4,461735,0,192.4,12/1/2017,2914,176
10/1/2017,13373,Portland,OR,3.9,463120,-0.1,369,1/1/2018,1432,177
11/1/2017,13373,Portland,OR,3.9,464753,0,369,2/1/2018,743,178
12/1/2017,13373,Portland,OR,3.9,464649,0,222.3,3/1/2018,2810,179
1/1/2018,13373,Portland,OR,3.8,464552,-0.1,148.1,4/1/2018,4722,180
2/1/2018,13373,Portland,OR,3.8,465496,0,148.1,5/1/2018,4956,181
3/1/2018,13373,Portland,OR,3.8,467459,0,-401.5,6/1/2018,3976,182
4/1/2018,13373,Portland,OR,3.8,469274,0,54.6,7/1/2018,2052,183
5/1/2018,13373,Portland,OR,3.8,470452,0,54.5,8/1/2018,516,184
6/1/2018,13373,Portland,OR,3.8,471435,0,97.4,9/1/2018,-1104,185
7/1/2018,13373,Portland,OR,3.8,471326,0,338.3,10/1/2018,-1523,186
8/1/2018,13373,Portland,OR,3.9,470968,0.1,338.3,11/1/2018,-2405,187
9/1/2018,13373,Portland,OR,3.9,470331,0,-118.1,12/1/2018,-897,188
10/1/2018,13373,Portland,OR,4,469803,0.1,-118.1,1/1/2019,1493,189
11/1/2018,13373,Portland,OR,4,468563,0,-44,2/1/2019,2927,190
12/1/2018,13373,Portland,OR,4,469434,0,-435.3,3/1/2019,253,191
1/1/2019,13373,Portland,OR,4,471296,0,-435.3,4/1/2019,-3126,192
2/1/2019,13373,Portland,OR,4,471490,0,947.8,5/1/2019,-3262,193
3/1/2019,13373,Portland,OR,3.9,469687,-0.1,131.4,6/1/2019,-1022,194
4/1/2019,13373,Portland,OR,3.9,468170,0,336.4,7/1/2019,1232,195
5/1/2019,13373,Portland,OR,3.8,468228,-0.1,-583.7,8/1/2019,1694,196
6/1/2019,13373,Portland,OR,3.7,468665,-0.1,345.8,9/1/2019,1794,197
7/1/2019,13373,Portland,OR,3.8,469402,0.1,427.3,10/1/2019,1930,198
2/1/2003,26637,Providence,RI,5.6,168713,5.6,-212,5/1/2003,8408,1
3/1/2003,26637,Providence,RI,5.6,171675,0,-87.2,6/1/2003,8884,2
4/1/2003,26637,Providence,RI,5.6,174204,0,249,7/1/2003,9725,3
5/1/2003,26637,Providence,RI,5.6,177121,0,180.4,8/1/2003,9212,4
6/1/2003,26637,Providence,RI,5.6,180559,0,58.4,9/1/2003,7919,5
7/1/2003,26637,Providence,RI,5.6,183929,0,134.2,10/1/2003,7166,6
8/1/2003,26637,Providence,RI,5.6,186333,0,91.7,11/1/2003,8273,7
9/1/2003,26637,Providence,RI,5.6,188478,0,110.9,12/1/2003,9352,8
10/1/2003,26637,Providence,RI,5.6,191095,0,70.7,1/1/2004,9081,9
11/1/2003,26637,Providence,RI,5.6,194606,0,155,2/1/2004,8157,10
12/1/2003,26637,Providence,RI,5.6,197830,0,135.5,3/1/2004,8168,11
1/1/2004,26637,Providence,RI,5.5,200176,-0.1,-14,4/1/2004,9527,12
2/1/2004,26637,Providence,RI,5.5,202763,0,20.8,5/1/2004,10640,13
3/1/2004,26637,Providence,RI,5.5,205998,0,-11.4,6/1/2004,10868,14
4/1/2004,26637,Providence,RI,5.5,209703,0,-64.6,7/1/2004,10859,15
5/1/2004,26637,Providence,RI,5.5,213403,0,12.4,8/1/2004,10693,16
6/1/2004,26637,Providence,RI,5.4,216866,-0.1,60.6,9/1/2004,10246,17
7/1/2004,26637,Providence,RI,5.4,220562,0,-103.4,10/1/2004,9903,18
8/1/2004,26637,Providence,RI,5.3,224096,-0.1,-70.5,11/1/2004,9622,19
9/1/2004,26637,Providence,RI,5.3,227112,0,18.2,12/1/2004,10807,20
10/1/2004,26637,Providence,RI,5.2,230465,-0.1,160.6,1/1/2005,11681,21
11/1/2004,26637,Providence,RI,5.2,233718,0,183.8,2/1/2005,11909,22
12/1/2004,26637,Providence,RI,5.2,237919,0,-12,3/1/2005,9822,23
1/1/2005,26637,Providence,RI,5.2,242146,0,9.3,4/1/2005,7817,24
2/1/2005,26637,Providence,RI,5.2,245627,0,-28.9,5/1/2005,6597,25
3/1/2005,26637,Providence,RI,5.2,247741,0,-94.3,6/1/2005,6833,26
4/1/2005,26637,Providence,RI,5.2,249963,0,-140.5,7/1/2005,6248,27
5/1/2005,26637,Providence,RI,5.2,252224,0,-2.6,8/1/2005,6233,28
6/1/2005,26637,Providence,RI,5.2,254574,0,75.9,9/1/2005,6653,29
7/1/2005,26637,Providence,RI,5.3,256211,0.1,126.1,10/1/2005,7492,30
8/1/2005,26637,Providence,RI,5.3,258457,0,-11.7,11/1/2005,7242,31
9/1/2005,26637,Providence,RI,5.3,261227,0,16,12/1/2005,5315,32
10/1/2005,26637,Providence,RI,5.4,263703,0.1,43.1,1/1/2006,3612,33
11/1/2005,26637,Providence,RI,5.4,265699,0,31.6,2/1/2006,2383,34
12/1/2005,26637,Providence,RI,5.4,266542,0,21.2,3/1/2006,2496,35
1/1/2006,26637,Providence,RI,5.4,267315,0,47.1,4/1/2006,2781,36
2/1/2006,26637,Providence,RI,5.4,268082,0,70.1,5/1/2006,2400,37
3/1/2006,26637,Providence,RI,5.3,269038,-0.1,44.7,6/1/2006,2459,38
4/1/2006,26637,Providence,RI,5.3,270096,0,20.9,7/1/2006,1423,39
5/1/2006,26637,Providence,RI,5.3,270482,0,-12.8,8/1/2006,595,40
6/1/2006,26637,Providence,RI,5.3,271497,0,-34.3,9/1/2006,-1850,41
7/1/2006,26637,Providence,RI,5.2,271519,-0.1,34.6,10/1/2006,-3055,42
8/1/2006,26637,Providence,RI,5.2,271077,0,1,11/1/2006,-4509,43
9/1/2006,26637,Providence,RI,5.2,269647,0,153.7,12/1/2006,-4621,44
10/1/2006,26637,Providence,RI,5.1,268464,-0.1,106.7,1/1/2007,-5138,45
11/1/2006,26637,Providence,RI,5.1,266568,0,142.9,2/1/2007,-3635,46
12/1/2006,26637,Providence,RI,5.1,265026,0,112.6,3/1/2007,-1927,47
1/1/2007,26637,Providence,RI,5,263326,-0.1,-26.9,4/1/2007,-964,48
2/1/2007,26637,Providence,RI,5,262933,0,-23.4,5/1/2007,-1604,49
3/1/2007,26637,Providence,RI,5.1,263099,0.1,11.8,6/1/2007,-4373,50
4/1/2007,26637,Providence,RI,5.1,262362,0,236.6,7/1/2007,-4306,51
5/1/2007,26637,Providence,RI,5.2,261329,0.1,267,8/1/2007,-3984,52
6/1/2007,26637,Providence,RI,5.3,258726,0.1,-54.6,9/1/2007,-2034,53
7/1/2007,26637,Providence,RI,5.4,258056,0.1,-7.3,10/1/2007,-2893,54
8/1/2007,26637,Providence,RI,5.5,257345,0.1,-39.5,11/1/2007,-3653,55
9/1/2007,26637,Providence,RI,5.6,256692,0.1,133.4,12/1/2007,-3921,56
10/1/2007,26637,Providence,RI,5.8,255163,0.2,144.9,1/1/2008,-3950,57
11/1/2007,26637,Providence,RI,5.9,253692,0.1,-190.9,2/1/2008,-5820,58
12/1/2007,26637,Providence,RI,6.1,252771,0.2,-96.4,3/1/2008,-9038,59
1/1/2008,26637,Providence,RI,6.2,251213,0.1,-53,4/1/2008,-12147,60
2/1/2008,26637,Providence,RI,6.4,247872,0.2,-396.4,5/1/2008,-13119,61
3/1/2008,26637,Providence,RI,6.6,243733,0.2,49.9,6/1/2008,-13750,62
4/1/2008,26637,Providence,RI,6.9,239066,0.3,136.2,7/1/2008,-14774,63
5/1/2008,26637,Providence,RI,7.2,234753,0.3,-16.3,8/1/2008,-16456,64
6/1/2008,26637,Providence,RI,7.5,229983,0.3,-228.6,9/1/2008,-17457,65
7/1/2008,26637,Providence,RI,7.8,224292,0.3,-294.4,10/1/2008,-18086,66
8/1/2008,26637,Providence,RI,8.2,218297,0.4,62.5,11/1/2008,-17347,67
9/1/2008,26637,Providence,RI,8.5,212526,0.3,-409.4,12/1/2008,-17430,68
10/1/2008,26637,Providence,RI,8.9,206206,0.4,-515.4,1/1/2009,-16096,69
11/1/2008,26637,Providence,RI,9.2,200950,0.3,-216.7,2/1/2009,-15645,70
12/1/2008,26637,Providence,RI,9.6,195096,0.4,-211.8,3/1/2009,-13998,71
1/1/2009,26637,Providence,RI,10,190110,0.4,-83.9,4/1/2009,-11822,72
2/1/2009,26637,Providence,RI,10.4,185305,0.4,-207.9,5/1/2009,-9979,73
3/1/2009,26637,Providence,RI,10.7,181098,0.3,-49,6/1/2009,-7846,74
4/1/2009,26637,Providence,RI,11,178288,0.3,179.1,7/1/2009,-6848,75
5/1/2009,26637,Providence,RI,11.2,175326,0.2,182,8/1/2009,-5059,76
6/1/2009,26637,Providence,RI,11.3,173252,0.1,18.8,9/1/2009,-3389,77
7/1/2009,26637,Providence,RI,11.4,171440,0.1,269.9,10/1/2009,-1017,78
8/1/2009,26637,Providence,RI,11.4,170267,0,156,11/1/2009,298,79
9/1/2009,26637,Providence,RI,11.4,169863,0,88.5,12/1/2009,1010,80
10/1/2009,26637,Providence,RI,11.4,170423,0,22.7,1/1/2010,640,81
11/1/2009,26637,Providence,RI,11.4,170565,0,129.6,2/1/2010,997,82
12/1/2009,26637,Providence,RI,11.4,170873,0,174.6,3/1/2010,1239,83
1/1/2010,26637,Providence,RI,11.4,171063,0,25.3,4/1/2010,1315,84
2/1/2010,26637,Providence,RI,11.3,171562,-0.1,-64.6,5/1/2010,1339,85
3/1/2010,26637,Providence,RI,11.3,172112,0,232.9,6/1/2010,575,86
4/1/2010,26637,Providence,RI,11.2,172378,-0.1,99.4,7/1/2010,-587,87
5/1/2010,26637,Providence,RI,11.2,172901,0,-261.8,8/1/2010,-1990,88
6/1/2010,26637,Providence,RI,11.1,172687,-0.1,-261.8,9/1/2010,-3224,89
7/1/2010,26637,Providence,RI,11.1,171791,0,213.9,10/1/2010,-3340,90
8/1/2010,26637,Providence,RI,11,170911,-0.1,72.9,11/1/2010,-3703,91
9/1/2010,26637,Providence,RI,11,169463,0,72.8,12/1/2010,-4172,92
10/1/2010,26637,Providence,RI,10.9,168451,-0.1,188.8,1/1/2011,-5445,93
11/1/2010,26637,Providence,RI,10.9,167208,0,6.3,2/1/2011,-6275,94
12/1/2010,26637,Providence,RI,10.9,165291,0,231.1,3/1/2011,-6089,95
1/1/2011,26637,Providence,RI,10.8,163006,-0.1,153.4,4/1/2011,-6204,96
2/1/2011,26637,Providence,RI,10.8,160933,0,153.4,5/1/2011,-6791,97
3/1/2011,26637,Providence,RI,10.8,159202,0,26.1,6/1/2011,-6751,98
4/1/2011,26637,Providence,RI,10.7,156802,-0.1,193.6,7/1/2011,-5685,99
5/1/2011,26637,Providence,RI,10.7,154142,0,-76.6,8/1/2011,-4424,100
6/1/2011,26637,Providence,RI,10.6,152451,-0.1,-76.6,9/1/2011,-4018,101
7/1/2011,26637,Providence,RI,10.6,151117,0,-84.2,10/1/2011,-4628,102
8/1/2011,26637,Providence,RI,10.6,149718,0,-224.8,11/1/2011,-5176,103
9/1/2011,26637,Providence,RI,10.7,148433,0.1,-328.7,12/1/2011,-5197,104
10/1/2011,26637,Providence,RI,10.7,146489,0,218.2,1/1/2012,-3875,105
11/1/2011,26637,Providence,RI,10.7,144542,0,218.2,2/1/2012,-2836,106
12/1/2011,26637,Providence,RI,10.7,143236,0,67.2,3/1/2012,-2620,107
1/1/2012,26637,Providence,RI,10.6,142614,-0.1,147.9,4/1/2012,-2691,108
2/1/2012,26637,Providence,RI,10.5,141706,-0.1,207,5/1/2012,-2092,109
3/1/2012,26637,Providence,RI,10.4,140616,-0.1,147.8,6/1/2012,-1386,110
4/1/2012,26637,Providence,RI,10.3,139923,-0.1,-142.6,7/1/2012,-290,111
5/1/2012,26637,Providence,RI,10.2,139614,-0.1,-142.6,8/1/2012,574,112
6/1/2012,26637,Providence,RI,10.1,139230,-0.1,78.5,9/1/2012,1224,113
7/1/2012,26637,Providence,RI,10,139633,-0.1,71.3,10/1/2012,1181,114
8/1/2012,26637,Providence,RI,9.8,140188,-0.2,71.3,11/1/2012,1442,115
9/1/2012,26637,Providence,RI,9.7,140454,-0.1,34.1,12/1/2012,2677,116
10/1/2012,26637,Providence,RI,9.6,140814,-0.1,34.1,1/1/2013,3706,117
11/1/2012,26637,Providence,RI,9.5,141630,-0.1,-53.5,2/1/2013,4684,118
12/1/2012,26637,Providence,RI,9.4,143131,-0.1,73.1,3/1/2013,4628,119
1/1/2013,26637,Providence,RI,9.3,144520,-0.1,73.1,4/1/2013,4833,120
2/1/2013,26637,Providence,RI,9.2,146314,-0.1,282.7,5/1/2013,4523,121
3/1/2013,26637,Providence,RI,9.2,147759,0,189.7,6/1/2013,4208,122
4/1/2013,26637,Providence,RI,9.2,149353,0,119.7,7/1/2013,3313,123
5/1/2013,26637,Providence,RI,9.1,150837,-0.1,123,8/1/2013,2776,124
6/1/2013,26637,Providence,RI,9.1,151967,0,95.7,9/1/2013,3089,125
7/1/2013,26637,Providence,RI,9.1,152666,0,95.7,10/1/2013,3825,126
8/1/2013,26637,Providence,RI,9,153613,-0.1,-166.9,11/1/2013,3606,127
9/1/2013,26637,Providence,RI,9,155056,0,166.9,12/1/2013,2197,128
10/1/2013,26637,Providence,RI,8.9,156491,-0.1,166.9,1/1/2014,754,129
11/1/2013,26637,Providence,RI,8.8,157219,-0.1,231.3,2/1/2014,-50,130
12/1/2013,26637,Providence,RI,8.7,157253,-0.1,90.5,3/1/2014,-45,131
1/1/2014,26637,Providence,RI,8.5,157245,-0.2,90.5,4/1/2014,142,132
2/1/2014,26637,Providence,RI,8.4,157169,-0.1,-445.4,5/1/2014,519,133
3/1/2014,26637,Providence,RI,8.2,157208,-0.2,415.8,6/1/2014,1313,134
4/1/2014,26637,Providence,RI,8,157387,-0.2,154.8,7/1/2014,1381,135
5/1/2014,26637,Providence,RI,7.8,157688,-0.2,11.8,8/1/2014,1119,136
6/1/2014,26637,Providence,RI,7.6,158521,-0.2,30.7,9/1/2014,204,137
7/1/2014,26637,Providence,RI,7.4,158768,-0.2,30.7,10/1/2014,450,138
8/1/2014,26637,Providence,RI,7.2,158807,-0.2,167.3,11/1/2014,1474,139
9/1/2014,26637,Providence,RI,7.1,158725,-0.1,62.7,12/1/2014,2887,140
10/1/2014,26637,Providence,RI,6.9,159218,-0.2,62.7,1/1/2015,3520,141
11/1/2014,26637,Providence,RI,6.7,160281,-0.2,129.8,2/1/2015,3017,142
12/1/2014,26637,Providence,RI,6.6,161612,-0.1,129.8,3/1/2015,2610,143
1/1/2015,26637,Providence,RI,6.5,162738,-0.1,-91.8,4/1/2015,2142,144
2/1/2015,26637,Providence,RI,6.4,163298,-0.1,-113.7,5/1/2015,2549,145
3/1/2015,26637,Providence,RI,6.3,164222,-0.1,233.1,6/1/2015,2413,146
4/1/2015,26637,Providence,RI,6.2,164880,-0.1,38.1,7/1/2015,3097,147
5/1/2015,26637,Providence,RI,6.1,165847,-0.1,105.8,8/1/2015,2809,148
6/1/2015,26637,Providence,RI,6,166635,-0.1,-119.3,9/1/2015,1661,149
7/1/2015,26637,Providence,RI,5.9,167977,-0.1,13.8,10/1/2015,98,150
8/1/2015,26637,Providence,RI,5.8,168656,-0.1,-327.7,11/1/2015,-328,151
9/1/2015,26637,Providence,RI,5.7,168296,-0.1,-327.7,12/1/2015,762,152
10/1/2015,26637,Providence,RI,5.6,168075,-0.1,509.7,1/1/2016,2424,153
11/1/2015,26637,Providence,RI,5.5,168328,-0.1,42.5,2/1/2016,4465,154
12/1/2015,26637,Providence,RI,5.4,169058,-0.1,42.5,3/1/2016,5810,155
1/1/2016,26637,Providence,RI,5.4,170499,0,-259.4,4/1/2016,5290,156
2/1/2016,26637,Providence,RI,5.3,172793,-0.1,-259.4,5/1/2016,3384,157
3/1/2016,26637,Providence,RI,5.3,174868,0,455.1,6/1/2016,1454,158
4/1/2016,26637,Providence,RI,5.2,175789,-0.1,106.3,7/1/2016,1328,159
5/1/2016,26637,Providence,RI,5.2,176177,0,38,8/1/2016,2373,160
6/1/2016,26637,Providence,RI,5.2,176322,0,38,9/1/2016,5845,161
7/1/2016,26637,Providence,RI,5.1,177117,-0.1,162.4,10/1/2016,7621,162
8/1/2016,26637,Providence,RI,5,178550,-0.1,95.9,11/1/2016,8050,163
9/1/2016,26637,Providence,RI,5,182167,0,-17.5,12/1/2016,4553,164
10/1/2016,26637,Providence,RI,4.9,184738,-0.1,128.7,1/1/2017,1622,165
11/1/2016,26637,Providence,RI,4.8,186600,-0.1,128.7,2/1/2017,-328,166
12/1/2016,26637,Providence,RI,4.7,186720,-0.1,258.8,3/1/2017,-494,167
1/1/2017,26637,Providence,RI,4.6,186360,-0.1,261,4/1/2017,2694,168
2/1/2017,26637,Providence,RI,4.5,186272,-0.1,261,5/1/2017,5832,169
3/1/2017,26637,Providence,RI,4.5,186226,0,37.2,6/1/2017,9329,170
4/1/2017,26637,Providence,RI,4.5,189054,0,97,7/1/2017,8140,171
5/1/2017,26637,Providence,RI,4.4,192104,-0.1,97,8/1/2017,6441,172
6/1/2017,26637,Providence,RI,4.4,195555,0,169.2,9/1/2017,3640,173
7/1/2017,26637,Providence,RI,4.4,197194,0,127.2,10/1/2017,3631,174
8/1/2017,26637,Providence,RI,4.4,198545,0,127.2,11/1/2017,4266,175
9/1/2017,26637,Providence,RI,4.4,199195,0,192.4,12/1/2017,6857,176
10/1/2017,26637,Providence,RI,4.4,200825,0,369,1/1/2018,8220,177
11/1/2017,26637,Providence,RI,4.4,202811,0,369,2/1/2018,8859,178
12/1/2017,26637,Providence,RI,4.4,206052,0,222.3,3/1/2018,7537,179
1/1/2018,26637,Providence,RI,4.3,209045,-0.1,148.1,4/1/2018,4687,180
2/1/2018,26637,Providence,RI,4.3,211670,0,148.1,5/1/2018,2287,181
3/1/2018,26637,Providence,RI,4.2,213589,-0.1,-401.5,6/1/2018,997,182
