date,region_id,city,statecode,unemployment,housing,deltunemp,detastocks,threem,threed,time,,,,
4/1/2008,20604,Spokane,WA,6,191856,0,136.2,7/1/2008,188862,63,,,,
5/1/2008,20604,Spokane,WA,6,191129,0,-16.3,8/1/2008,187100,64,,,,
6/1/2008,20604,Spokane,WA,6,189833,0,-228.6,9/1/2008,184960,65,,,,
7/1/2008,20604,Spokane,WA,6.1,188862,0.1,-294.4,10/1/2008,182561,66,,,,
8/1/2008,20604,Spokane,WA,6.1,187100,0,62.5,11/1/2008,180217,67,,,,
9/1/2008,20604,Spokane,WA,6.3,184960,0.2,-409.4,12/1/2008,179347,68,,,,
10/1/2008,20604,Spokane,WA,6.5,182561,0.2,-515.4,1/1/2009,179040,69,,,,
11/1/2008,20604,Spokane,WA,6.8,180217,0.3,-216.7,2/1/2009,178395,70,,,,
12/1/2008,20604,Spokane,WA,7.2,179347,0.4,-211.8,3/1/2009,176970,71,,,,
1/1/2009,20604,Spokane,WA,7.7,179040,0.5,-83.9,4/1/2009,175615,72,,,,
2/1/2009,20604,Spokane,WA,8.2,178395,0.5,-207.9,5/1/2009,174458,73,,,,
3/1/2009,20604,Spokane,WA,8.7,176970,0.5,-49,6/1/2009,173708,74,,,,
4/1/2009,20604,Spokane,WA,9.1,175615,0.4,179.1,7/1/2009,173042,75,,,,
5/1/2009,20604,Spokane,WA,9.4,174458,0.3,182,8/1/2009,173081,76,,,,
6/1/2009,20604,Spokane,WA,9.8,173708,0.4,18.8,9/1/2009,173746,77,,,,
7/1/2009,20604,Spokane,WA,10.1,173042,0.3,269.9,10/1/2009,174438,78,,,,
8/1/2009,20604,Spokane,WA,10.4,173081,0.3,156,11/1/2009,174661,79,,,,
9/1/2009,20604,Spokane,WA,10.6,173746,0.2,88.5,12/1/2009,173983,80,,,,
10/1/2009,20604,Spokane,WA,10.8,174438,0.2,22.7,1/1/2010,172491,81,,,,
11/1/2009,20604,Spokane,WA,10.9,174661,0.1,129.6,2/1/2010,171044,82,,,,
12/1/2009,20604,Spokane,WA,10.8,173983,-0.1,174.6,3/1/2010,169567,83,,,,
1/1/2010,20604,Spokane,WA,10.8,172491,0,25.3,4/1/2010,169772,84,,,,
2/1/2010,20604,Spokane,WA,10.7,171044,-0.1,-64.6,5/1/2010,169818,85,,,,
3/1/2010,20604,Spokane,WA,10.6,169567,-0.1,232.9,6/1/2010,169774,86,,,,
4/1/2010,20604,Spokane,WA,10.6,169772,0,99.4,7/1/2010,167814,87,,,,
5/1/2010,20604,Spokane,WA,10.5,169818,-0.1,-261.8,8/1/2010,165307,88,,,,
6/1/2010,20604,Spokane,WA,10.4,169774,-0.1,-261.8,9/1/2010,162337,89,,,,
7/1/2010,20604,Spokane,WA,10.3,167814,-0.1,213.9,10/1/2010,160581,90,,,,
8/1/2010,20604,Spokane,WA,10.3,165307,0,72.9,11/1/2010,159711,91,,,,
9/1/2010,20604,Spokane,WA,10.2,162337,-0.1,72.8,12/1/2010,158811,92,,,,
10/1/2010,20604,Spokane,WA,10.2,160581,0,188.8,1/1/2011,158190,93,,,,
11/1/2010,20604,Spokane,WA,10.1,159711,-0.1,6.3,2/1/2011,157907,94,,,,
12/1/2010,20604,Spokane,WA,10.1,158811,0,231.1,3/1/2011,157602,95,,,,
1/1/2011,20604,Spokane,WA,10,158190,-0.1,153.4,4/1/2011,155669,96,,,,
2/1/2011,20604,Spokane,WA,9.9,157907,-0.1,153.4,5/1/2011,153057,97,,,,
3/1/2011,20604,Spokane,WA,9.9,157602,0,26.1,6/1/2011,150713,98,,,,
4/1/2011,20604,Spokane,WA,10,155669,0.1,193.6,7/1/2011,150036,99,,,,
5/1/2011,20604,Spokane,WA,10,153057,0,-76.6,8/1/2011,149890,100,,,,
6/1/2011,20604,Spokane,WA,10.1,150713,0.1,-76.6,9/1/2011,149968,101,,,,
7/1/2011,20604,Spokane,WA,10.1,150036,0,-84.2,10/1/2011,149437,102,,,,
8/1/2011,20604,Spokane,WA,10.1,149890,0,-224.8,11/1/2011,148243,103,,,,
9/1/2011,20604,Spokane,WA,10,149968,-0.1,-328.7,12/1/2011,147186,104,,,,
10/1/2011,20604,Spokane,WA,9.9,149437,-0.1,218.2,1/1/2012,147452,105,,,,
11/1/2011,20604,Spokane,WA,9.7,148243,-0.2,218.2,2/1/2012,147433,106,,,,
12/1/2011,20604,Spokane,WA,9.6,147186,-0.1,67.2,3/1/2012,147855,107,,,,
1/1/2012,20604,Spokane,WA,9.5,147452,-0.1,147.9,4/1/2012,147513,108,,,,
2/1/2012,20604,Spokane,WA,9.4,147433,-0.1,207,5/1/2012,148257,109,,,,
3/1/2012,20604,Spokane,WA,9.5,147855,0.1,147.8,6/1/2012,148776,110,,,,
4/1/2012,20604,Spokane,WA,9.6,147513,0.1,-142.6,7/1/2012,149082,111,,,,
5/1/2012,20604,Spokane,WA,9.6,148257,0,-142.6,8/1/2012,149216,112,,,,
6/1/2012,20604,Spokane,WA,9.6,148776,0,78.5,9/1/2012,149695,113,,,,
7/1/2012,20604,Spokane,WA,9.6,149082,0,71.3,10/1/2012,149943,114,,,,
8/1/2012,20604,Spokane,WA,9.4,149216,-0.2,71.3,11/1/2012,150978,115,,,,
9/1/2012,20604,Spokane,WA,9.3,149695,-0.1,34.1,12/1/2012,152428,116,,,,
10/1/2012,20604,Spokane,WA,9.1,149943,-0.2,34.1,1/1/2013,152618,117,,,,
11/1/2012,20604,Spokane,WA,9,150978,-0.1,-53.5,2/1/2013,151721,118,,,,
12/1/2012,20604,Spokane,WA,8.9,152428,-0.1,73.1,3/1/2013,150634,119,,,,
1/1/2013,20604,Spokane,WA,8.8,152618,-0.1,73.1,4/1/2013,150927,120,,,,
2/1/2013,20604,Spokane,WA,8.8,151721,0,282.7,5/1/2013,151535,121,,,,
3/1/2013,20604,Spokane,WA,8.7,150634,-0.1,189.7,6/1/2013,152061,122,,,,
4/1/2013,20604,Spokane,WA,8.7,150927,0,119.7,7/1/2013,152106,123,,,,
5/1/2013,20604,Spokane,WA,8.6,151535,-0.1,123,8/1/2013,152127,124,,,,
6/1/2013,20604,Spokane,WA,8.5,152061,-0.1,95.7,9/1/2013,151512,125,,,,
7/1/2013,20604,Spokane,WA,8.4,152106,-0.1,95.7,10/1/2013,151311,126,,,,
8/1/2013,20604,Spokane,WA,8.3,152127,-0.1,-166.9,11/1/2013,150437,127,,,,
9/1/2013,20604,Spokane,WA,8.2,151512,-0.1,166.9,12/1/2013,149819,128,,,,
10/1/2013,20604,Spokane,WA,8.1,151311,-0.1,166.9,1/1/2014,149251,129,,,,
11/1/2013,20604,Spokane,WA,7.9,150437,-0.2,231.3,2/1/2014,150378,130,,,,
12/1/2013,20604,Spokane,WA,7.8,149819,-0.1,90.5,3/1/2014,151576,131,,,,
1/1/2014,20604,Spokane,WA,7.6,149251,-0.2,90.5,4/1/2014,152973,132,,,,
2/1/2014,20604,Spokane,WA,7.4,150378,-0.2,-445.4,5/1/2014,153477,133,,,,
