date,unemployment_rate,statecode,city
2013-11-01,5.9,MO,Joplin
2013-11-01,6,MO,Kansas City
2013-11-01,6,MO,St. Joseph
2013-11-01,6.9,MO,St. Louis
2013-11-01,5.5,MO,Springfield
2013-11-01,4.2,MT,Billings
2013-11-01,4.8,MT,Great Falls
2013-11-01,5,MT,Missoula
2013-11-01,3.4,NE,Grand Island
2013-11-01,3.2,NE,Lincoln
2013-11-01,3.9,NE,Omaha
2013-11-01,9.7,NV,Carson City
2013-11-01,9,NV,Las Vegas
2013-11-01,8.6,NV,Reno
2013-11-01,4.6,NH,Dover
2013-11-01,4.8,NH,Manchester
2013-11-01,4.5,NH,Portsmouth
2013-11-01,10.8,NJ,Atlantic City
2013-11-01,13.1,NJ,Ocean City
2013-11-01,6.5,NJ,Trenton
2013-11-01,10.8,NJ,Vineland
2013-11-01,6.8,NM,Albuquerque
2013-11-01,6.8,NM,Farmington
2013-11-01,7.5,NM,Las Cruces
2013-11-01,5.6,NM,Santa Fe
2013-11-01,5.7,NY,Albany
2013-11-01,7.2,NY,Binghamton
2013-11-01,7,NY,Buffalo
2013-11-01,7.3,NY,Elmira
2013-11-01,7.2,NY,Glens Falls
2013-11-01,4.8,NY,Ithaca
2013-11-01,6.5,NY,Kingston
2013-11-01,7.4,NY,New York
2013-11-01,6.5,NY,Rochester
2013-11-01,6.9,NY,Syracuse
2013-11-01,6.9,NY,Utica
2013-11-01,8.7,NY,Watertown
2013-11-01,5.6,NC,Asheville
2013-11-01,6.4,NC,Burlington
2013-11-01,7,NC,Charlotte
2013-11-01,5.6,NC,Durham
2013-11-01,9.1,NC,Fayetteville
2013-11-01,6.9,NC,Goldsboro
2013-11-01,7.6,NC,Greensboro
2013-11-01,7.2,NC,Greenville
2013-11-01,7.4,NC,Hickory
2013-11-01,6.5,NC,Jacksonville
2013-11-01,7.9,NC,New Bern
2013-11-01,5.6,NC,Raleigh
2013-11-01,10.1,NC,Rocky Mount
2013-11-01,7,NC,Wilmington
2013-11-01,6.9,NC,Winston
2013-11-01,2.8,ND,Bismarck
2013-11-01,2.9,ND,Fargo
2013-11-01,3.6,ND,Grand Forks
2013-11-01,7.3,OH,Akron
2013-11-01,7.3,OH,Canton
2013-11-01,6.9,OH,Cincinnati
2013-11-01,6.8,OH,Cleveland
2013-11-01,6.1,OH,Columbus
2013-11-01,7.5,OH,Dayton
2013-11-01,7.5,OH,Lima
2013-11-01,8.1,OH,Mansfield
2013-11-01,7,OH,Springfield
2013-11-01,7.7,OH,Toledo
2013-11-01,9.1,WV,Weirton
2013-11-01,8.2,OH,Youngstown
2013-11-01,4,OK,Enid
2013-11-01,5.5,OK,Lawton
2013-11-01,4.6,OK,Oklahoma City
2013-11-01,5.2,OK,Tulsa
2013-11-01,9.1,OR,Albany
2013-11-01,9,OR,Bend
2013-11-01,5.4,OR,Corvallis
2013-11-01,7.6,OR,Eugene
2013-11-01,10.4,OR,Grants Pass
2013-11-01,9.4,OR,Medford
2013-11-01,6.7,OR,Portland
2013-11-01,8.2,OR,Salem
2013-11-01,7.1,PA,Allentown
2013-11-01,6.5,PA,Altoona
2013-11-01,6.6,PA,Bloomsburg
2013-11-01,6.3,PA,Chambersburg
2013-11-01,8.7,PA,East Stroudsburg
2013-11-01,7.1,PA,Erie
2013-11-01,5.4,PA,Gettysburg
2013-11-01,5.8,PA,Harrisburg
2013-11-01,8.1,PA,Johnstown
2013-11-01,5.4,PA,Lancaster
2013-11-01,5.6,PA,Lebanon
2013-11-01,7.1,PA,Philadelphia
2013-11-01,6.4,PA,Pittsburgh
2013-11-01,6.5,PA,Reading
2013-11-01,8.3,PA,Scranton
2013-11-01,4.9,PA,State College
2013-11-01,7.3,PA,Williamsport
2013-11-01,6.3,PA,York
2013-11-01,8.8,RI,Providence
2013-11-01,5.7,SC,Charleston
2013-11-01,6,SC,Columbia
2013-11-01,7.8,SC,Florence
2013-11-01,5.9,SC,Greenville
2013-11-01,5.8,SC,Hilton Head Island
2013-11-01,7.8,SC,Myrtle Beach
2013-11-01,7,SC,Spartanburg
2013-11-01,7.7,SC,Sumter
2013-11-01,3.8,SD,Rapid City
2013-11-01,3,SD,Sioux Falls
2013-11-01,6.9,TN,Chattanooga
2013-11-01,7.7,TN,Clarksville
2013-11-01,6.4,TN,Cleveland
2013-11-01,7.6,TN,Jackson
2013-11-01,7.5,TN,Johnson City
2013-11-01,7.1,TN,Kingsport
2013-11-01,6.7,TN,Knoxville
2013-11-01,8.1,TN,Memphis
2013-11-01,8.4,TN,Morristown
2013-11-01,5.7,TN,Nashville
2013-11-01,5.1,TX,Abilene
2013-11-01,4.3,TX,Amarillo
2013-11-01,4.8,TX,Austin
2013-11-01,9.8,TX,Beaumont
2013-11-01,9.5,TX,Brownsville
2013-11-01,4.7,TX,College Station
2013-11-01,5.9,TX,Corpus Christi
2013-11-01,5.7,TX,Dallas
2013-11-01,7.3,TX,El Paso
2013-11-01,5.6,TX,Houston
2013-11-01,6.6,TX,Killeen
2013-11-01,5.8,TX,Laredo
2013-11-01,5.8,TX,Longview
2013-11-01,4.6,TX,Lubbock
2013-11-01,10,TX,McAllen
2013-11-01,3.5,TX,Midland
2013-11-01,4.1,TX,Odessa
2013-11-01,4.8,TX,San Angelo
2013-11-01,5.4,TX,San Antonio
2013-11-01,5.7,TX,Sherman
2013-11-01,7.2,TX,Texarkana
2013-11-01,6.2,TX,Tyler
2013-11-01,4.9,TX,Victoria
2013-11-01,5.8,TX,Waco
2013-11-01,5.4,TX,Wichita Falls
2013-11-01,3.6,UT,Logan
2013-11-01,4.3,UT,Ogden
2013-11-01,3.9,UT,Provo
2013-11-01,4.9,UT,St. George
2013-11-01,4.1,UT,Salt Lake City
2013-11-01,3.4,VT,Burlington
2013-11-01,5.8,VA,Blacksburg
2013-11-01,4.8,VA,Charlottesville
2013-11-01,5.5,VA,Harrisonburg
2013-11-01,6,VA,Lynchburg
2013-11-01,5.8,VA,Richmond
2013-11-01,5.6,VA,Roanoke
2013-11-01,5.2,VA,Staunton
2013-11-01,6,VA,Virginia Beach
2013-11-01,5.4,VA,Winchester
2013-11-01,6.9,WA,Bellingham
2013-11-01,6.7,WA,Bremerton
2013-11-01,8.5,WA,Kennewick
2013-11-01,9.1,WA,Longview
2013-11-01,8,WA,Mount Vernon
2013-11-01,7.1,WA,Olympia
2013-11-01,5.7,WA,Seattle
2013-11-01,7.9,WA,Spokane
2013-11-01,6.8,WA,Walla Walla
2013-11-01,7.2,WA,Wenatchee
2013-11-01,9.6,WA,Yakima
2013-11-01,7.8,WV,Beckley
2013-11-01,6.3,WV,Charleston
2013-11-01,7.3,WV,Huntington
2013-11-01,4.9,WV,Morgantown
2013-11-01,6.3,WV,Parkersburg
2013-11-01,7.1,WV,Wheeling
2013-11-01,5.5,WI,Appleton
2013-11-01,5.6,WI,Eau Claire
2013-11-01,5.8,WI,Fond du Lac
2013-11-01,6,WI,Green Bay
2013-11-01,7.5,WI,Janesville
2013-11-01,5.1,WI,La Crosse
2013-11-01,4.7,WI,Madison
2013-11-01,6.9,WI,Milwaukee
2013-11-01,6.1,WI,Oshkosh
2013-11-01,8.2,WI,Racine
2013-11-01,5.6,WI,Sheboygan
2013-11-01,6.3,WI,Wausau
2013-11-01,4.5,WY,Casper
2013-11-01,4.5,WY,Cheyenne
2013-11-01,20.5,PR,Aguadilla
2013-11-01,16.6,PR,Arecibo
2013-11-01,23.3,PR,Guayama
2013-11-01,19.1,PR,Mayaguez
2013-11-01,18.9,PR,Ponce
2013-11-01,22,PR,San German
2013-11-01,12.3,PR,San Juan
2013-12-01,8.8,AL,Anniston
2013-12-01,5.9,AL,Auburn
2013-12-01,6.3,AL,Birmingham
2013-12-01,6.6,AL,Daphne
2013-12-01,7.1,AL,Decatur
2013-12-01,7.1,AL,Dothan
2013-12-01,7.5,AL,Florence
2013-12-01,7.6,AL,Gadsden
2013-12-01,6.4,AL,Huntsville
2013-12-01,8.4,AL,Mobile
2013-12-01,7.1,AL,Montgomery
2013-12-01,6.8,AL,Tuscaloosa
2013-12-01,5.9,AK,Anchorage
2013-12-01,5.7,AK,Fairbanks
2013-12-01,7.8,AZ,Flagstaff
2013-12-01,9.6,AZ,Lake Havasu City
2013-12-01,6.3,AZ,Phoenix
2013-12-01,6.9,AZ,Prescott
2013-12-01,9.2,AZ,Sierra Vista
2013-12-01,6.4,AZ,Tucson
2013-12-01,25.5,AZ,Yuma
2013-12-01,5.1,AR,Fayetteville
2013-12-01,7.5,AR,Fort Smith
2013-12-01,7.1,AR,Hot Springs
2013-12-01,6.5,AR,Jonesboro
2013-12-01,6,AR,Little Rock
2013-12-01,9.6,AR,Pine Bluff
2013-12-01,11.2,CA,Bakersfield
2013-12-01,9.5,CA,Chico
2013-12-01,23.5,CA,El Centro
2013-12-01,12.5,CA,Fresno
2013-12-01,12.8,CA,Hanford
2013-12-01,8.3,CA,Los Angeles
2013-12-01,11.9,CA,Madera
2013-12-01,13.7,CA,Merced
2013-12-01,12.2,CA,Modesto
2013-12-01,6.3,CA,Napa
2013-12-01,7.3,CA,Oxnard
2013-12-01,10.8,CA,Redding
2013-12-01,9.1,CA,Riverside
2013-12-01,8,CA,Sacramento
2013-12-01,9.8,CA,Salinas
2013-12-01,7.2,CA,San Diego
2013-12-01,5.8,CA,San Francisco
2013-12-01,5.9,CA,San Jose
2013-12-01,6.2,CA,San Luis Obispo
2013-12-01,9.6,CA,Santa Cruz
2013-12-01,6.6,CA,Santa Maria
2013-12-01,6.3,CA,Santa Rosa
2013-12-01,11.5,CA,Stockton
2013-12-01,8.4,CA,Vallejo
2013-12-01,13.9,CA,Visalia
2013-12-01,13.2,CA,Yuba City
2013-12-01,5,CO,Boulder
2013-12-01,7.2,CO,Colorado Springs
2013-12-01,5.9,CO,Denver
2013-12-01,5.3,CO,Fort Collins
2013-12-01,7.7,CO,Grand Junction
2013-12-01,5.6,CO,Greeley
2013-12-01,9,CO,Pueblo
2013-12-01,7,CT,Bridgeport
2013-12-01,5.9,CT,Danbury
2013-12-01,7.3,CT,Hartford
2013-12-01,7.5,CT,New Haven
2013-12-01,8,CT,Norwich
2013-12-01,9.1,CT,Waterbury
2013-12-01,6.9,DE,Dover
2013-12-01,7.9,MD,Salisbury
2013-12-01,5.3,DC,Washington
2013-12-01,6.5,FL,Cape Coral
2013-12-01,5.3,FL,Crestview
2013-12-01,7.4,FL,Deltona
2013-12-01,5.5,FL,Gainesville
2013-12-01,9,FL,Homosassa Springs
2013-12-01,6.4,FL,Jacksonville
2013-12-01,7.5,FL,Lakeland
2013-12-01,6.6,FL,Miami
2013-12-01,6.4,FL,Naples
2013-12-01,6.1,FL,North Port
2013-12-01,7.8,FL,Ocala
2013-12-01,6.3,FL,Orlando
2013-12-01,7.6,FL,Palm Bay
2013-12-01,6.5,FL,Panama City
2013-12-01,6.4,FL,Pensacola
2013-12-01,8.3,FL,Port St. Lucie
2013-12-01,7.3,FL,Punta Gorda
2013-12-01,9,FL,Sebastian
2013-12-01,9,FL,Sebring
2013-12-01,6,FL,Tallahassee
2013-12-01,6.3,FL,Tampa
2013-12-01,8.6,FL,The Villages
2013-12-01,9,GA,Albany
2013-12-01,6.7,GA,Athens
2013-12-01,7.1,GA,Atlanta
2013-12-01,7.7,GA,Augusta
2013-12-01,8.3,GA,Brunswick
2013-12-01,8.1,GA,Columbus
2013-12-01,8.9,GA,Dalton
2013-12-01,6.2,GA,Gainesville
2013-12-01,8.1,GA,Hinesville
2013-12-01,8.2,GA,Macon
2013-12-01,8.6,GA,Rome
2013-12-01,7.5,GA,Savannah
2013-12-01,7.5,GA,Valdosta
2013-12-01,7.6,GA,Warner Robins
2013-12-01,5.1,HI,Kahului
2013-12-01,4.3,HI,Urban Honolulu
2013-12-01,5.3,ID,Boise City
2013-12-01,6.6,ID,Coeur d'Alene
2013-12-01,4.7,ID,Idaho Falls
2013-12-01,5,ID,Lewiston
2013-12-01,5,ID,Pocatello
2013-12-01,4.8,ID,Twin Falls
2013-12-01,6.4,IL,Bloomington
2013-12-01,8,IL,Carbondale
2013-12-01,7,IL,Champaign
2013-12-01,8.4,IL,Chicago
2013-12-01,10.6,IL,Danville
2013-12-01,6.7,IA,Davenport
2013-12-01,10.9,IL,Decatur
2013-12-01,9.5,IL,Kankakee
2013-12-01,8.5,IL,Peoria
2013-12-01,9.9,IL,Rockford
2013-12-01,6.8,IL,Springfield
2013-12-01,6.4,IN,Bloomington
2013-12-01,5,IN,Columbus
2013-12-01,5.9,IN,Elkhart
2013-12-01,6,IN,Evansville
2013-12-01,6.2,IN,Fort Wayne
2013-12-01,6.3,IN,Indianapolis
2013-12-01,6.9,IN,Kokomo
2013-12-01,5.6,IN,Lafayette
2013-12-01,8.3,IN,Michigan City
2013-12-01,7.5,IN,Muncie
2013-12-01,7.5,IN,South Bend
2013-12-01,8.1,IN,Terre Haute
2013-12-01,3.1,IA,Ames
2013-12-01,4.8,IA,Cedar Rapids
2013-12-01,4.4,IA,Des Moines
2013-12-01,4.3,IA,Dubuque
2013-12-01,3.3,IA,Iowa City
2013-12-01,4.2,IA,Sioux City
2013-12-01,4.6,IA,Waterloo
2013-12-01,4.4,KS,Lawrence
2013-12-01,4.1,KS,Manhattan
2013-12-01,5.2,KS,Topeka
2013-12-01,5.6,KS,Wichita
2013-12-01,7,KY,Bowling Green
2013-12-01,7.7,KY,Elizabethtown
2013-12-01,5.8,KY,Lexington
2013-12-01,6.8,KY,Louisville/Jefferson County
2013-12-01,6.7,KY,Owensboro
2013-12-01,5.9,LA,Alexandria
2013-12-01,5.3,LA,Baton Rouge
2013-12-01,7,LA,Hammond
2013-12-01,4.2,LA,Houma
2013-12-01,4.7,LA,Lafayette
2013-12-01,5.4,LA,Lake Charles
2013-12-01,6.3,LA,Monroe
2013-12-01,5.8,LA,New Orleans
2013-12-01,6.6,LA,Shreveport
2013-12-01,5.7,ME,Bangor
2013-12-01,6,ME,Lewiston
2013-12-01,5.1,ME,Portland
2013-12-01,6.4,MD,Baltimore
2013-12-01,5.6,MD,California
2013-12-01,8,MD,Cumberland
2013-12-01,6.3,MD,Hagerstown
2013-12-01,7.6,MA,Barnstable Town
2013-12-01,5.7,MA,Boston
2013-12-01,7.7,MA,Leominster
2013-12-01,9.8,MA,New Bedford
2013-12-01,7.4,MA,Pittsfield
2013-12-01,7.3,MA,Springfield
2013-12-01,6.8,MA,Worcester
2013-12-01,5.5,MI,Ann Arbor
2013-12-01,7.3,MI,Battle Creek
2013-12-01,8.2,MI,Bay City
2013-12-01,9.2,MI,Detroit
2013-12-01,9.2,MI,Flint
2013-12-01,5.7,MI,Grand Rapids
2013-12-01,7.6,MI,Jackson
2013-12-01,7,MI,Kalamazoo
2013-12-01,6.4,MI,Lansing
2013-12-01,7.1,MI,Midland
2013-12-01,6.9,MI,Monroe
2013-12-01,9.1,MI,Muskegon
2013-12-01,8,MI,Niles
2013-12-01,8.5,MI,Saginaw
2013-12-01,5.8,MN,Duluth
2013-12-01,3.7,MN,Mankato
2013-12-01,4.4,MN,Minneapolis
2013-12-01,4,MN,Rochester
2013-12-01,4.7,MN,St. Cloud
2013-12-01,7.6,MS,Gulfport
2013-12-01,6.9,MS,Hattiesburg
2013-12-01,6.8,MS,Jackson
2013-12-01,6.6,MO,Cape Girardeau
2013-12-01,4.4,MO,Columbia
2013-12-01,5.8,MO,Jefferson City
2013-12-01,5.9,MO,Joplin
2013-12-01,6,MO,Kansas City
2013-12-01,6,MO,St. Joseph
2013-12-01,6.9,MO,St. Louis
2013-12-01,5.6,MO,Springfield
2013-12-01,4.1,MT,Billings
2013-12-01,4.7,MT,Great Falls
2013-12-01,4.9,MT,Missoula
2013-12-01,3.4,NE,Grand Island
2013-12-01,3.2,NE,Lincoln
2013-12-01,3.8,NE,Omaha
2013-12-01,9.5,NV,Carson City
2013-12-01,8.8,NV,Las Vegas
2013-12-01,8.5,NV,Reno
2013-12-01,4.5,NH,Dover
2013-12-01,4.7,NH,Manchester
2013-12-01,4.4,NH,Portsmouth
2013-12-01,10.7,NJ,Atlantic City
2013-12-01,12.9,NJ,Ocean City
2013-12-01,6.4,NJ,Trenton
2013-12-01,10.6,NJ,Vineland
2013-12-01,6.8,NM,Albuquerque
2013-12-01,6.7,NM,Farmington
2013-12-01,7.5,NM,Las Cruces
2013-12-01,5.6,NM,Santa Fe
2013-12-01,5.6,NY,Albany
2013-12-01,7.1,NY,Binghamton
2013-12-01,6.9,NY,Buffalo
2013-12-01,7.1,NY,Elmira
2013-12-01,7.1,NY,Glens Falls
2013-12-01,4.7,NY,Ithaca
2013-12-01,6.3,NY,Kingston
2013-12-01,7.2,NY,New York
2013-12-01,6.4,NY,Rochester
2013-12-01,6.7,NY,Syracuse
2013-12-01,6.8,NY,Utica
2013-12-01,8.4,NY,Watertown
2013-12-01,5.4,NC,Asheville
2013-12-01,6.2,NC,Burlington
2013-12-01,6.8,NC,Charlotte
2013-12-01,5.5,NC,Durham
2013-12-01,8.9,NC,Fayetteville
2013-12-01,6.8,NC,Goldsboro
2013-12-01,7.4,NC,Greensboro
2013-12-01,7,NC,Greenville
2013-12-01,7.2,NC,Hickory
2013-12-01,6.4,NC,Jacksonville
2013-12-01,7.7,NC,New Bern
2013-12-01,5.5,NC,Raleigh
2013-12-01,9.8,NC,Rocky Mount
2013-12-01,6.8,NC,Wilmington
2013-12-01,6.7,NC,Winston
2013-12-01,2.8,ND,Bismarck
2013-12-01,2.9,ND,Fargo
2013-12-01,3.6,ND,Grand Forks
2013-12-01,7.1,OH,Akron
2013-12-01,7,OH,Canton
2013-12-01,6.6,OH,Cincinnati
2013-12-01,6.7,OH,Cleveland
2013-12-01,5.9,OH,Columbus
2013-12-01,7.2,OH,Dayton
2013-12-01,7.2,OH,Lima
2013-12-01,7.8,OH,Mansfield
2013-12-01,6.8,OH,Springfield
2013-12-01,7.4,OH,Toledo
2013-12-01,8.9,WV,Weirton
2013-12-01,7.9,OH,Youngstown
2013-12-01,4,OK,Enid
2013-12-01,5.4,OK,Lawton
2013-12-01,4.5,OK,Oklahoma City
2013-12-01,5.1,OK,Tulsa
2013-12-01,9,OR,Albany
2013-12-01,8.9,OR,Bend
2013-12-01,5.4,OR,Corvallis
2013-12-01,7.5,OR,Eugene
2013-12-01,10.3,OR,Grants Pass
2013-12-01,9.3,OR,Medford
2013-12-01,6.6,OR,Portland
2013-12-01,8,OR,Salem
2013-12-01,6.9,PA,Allentown
2013-12-01,6.4,PA,Altoona
2013-12-01,6.5,PA,Bloomsburg
2013-12-01,6.2,PA,Chambersburg
2013-12-01,8.5,PA,East Stroudsburg
2013-12-01,7,PA,Erie
2013-12-01,5.3,PA,Gettysburg
2013-12-01,5.6,PA,Harrisburg
2013-12-01,7.9,PA,Johnstown
2013-12-01,5.3,PA,Lancaster
2013-12-01,5.4,PA,Lebanon
2013-12-01,7,PA,Philadelphia
2013-12-01,6.3,PA,Pittsburgh
2013-12-01,6.3,PA,Reading
2013-12-01,8.1,PA,Scranton
2013-12-01,4.8,PA,State College
2013-12-01,7.2,PA,Williamsport
2013-12-01,6.1,PA,York
2013-12-01,8.7,RI,Providence
2013-12-01,5.5,SC,Charleston
2013-12-01,5.8,SC,Columbia
2013-12-01,7.6,SC,Florence
2013-12-01,5.7,SC,Greenville
2013-12-01,5.6,SC,Hilton Head Island
2013-12-01,7.6,SC,Myrtle Beach
2013-12-01,6.8,SC,Spartanburg
2013-12-01,7.5,SC,Sumter
2013-12-01,3.7,SD,Rapid City
2013-12-01,3,SD,Sioux Falls
2013-12-01,6.7,TN,Chattanooga
2013-12-01,7.5,TN,Clarksville
2013-12-01,6.3,TN,Cleveland
2013-12-01,7.4,TN,Jackson
2013-12-01,7.3,TN,Johnson City
2013-12-01,6.9,TN,Kingsport
2013-12-01,6.5,TN,Knoxville
2013-12-01,7.9,TN,Memphis
2013-12-01,8.1,TN,Morristown
2013-12-01,5.5,TN,Nashville
2013-12-01,4.9,TX,Abilene
2013-12-01,4.2,TX,Amarillo
2013-12-01,4.7,TX,Austin
2013-12-01,9.6,TX,Beaumont
2013-12-01,9.3,TX,Brownsville
2013-12-01,4.6,TX,College Station
2013-12-01,5.8,TX,Corpus Christi
2013-12-01,5.6,TX,Dallas
2013-12-01,7.2,TX,El Paso
2013-12-01,5.5,TX,Houston
2013-12-01,6.5,TX,Killeen
2013-12-01,5.7,TX,Laredo
2013-12-01,5.7,TX,Longview
2013-12-01,4.5,TX,Lubbock
2013-12-01,9.9,TX,McAllen
2013-12-01,3.4,TX,Midland
2013-12-01,4,TX,Odessa
2013-12-01,4.7,TX,San Angelo
2013-12-01,5.3,TX,San Antonio
2013-12-01,5.5,TX,Sherman
2013-12-01,7.1,TX,Texarkana
2013-12-01,6.1,TX,Tyler
2013-12-01,4.8,TX,Victoria
2013-12-01,5.7,TX,Waco
2013-12-01,5.3,TX,Wichita Falls
2013-12-01,3.5,UT,Logan
2013-12-01,4.2,UT,Ogden
2013-12-01,3.9,UT,Provo
2013-12-01,4.8,UT,St. George
2013-12-01,4.1,UT,Salt Lake City
2013-12-01,3.4,VT,Burlington
2013-12-01,5.7,VA,Blacksburg
2013-12-01,4.8,VA,Charlottesville
2013-12-01,5.5,VA,Harrisonburg
2013-12-01,5.9,VA,Lynchburg
2013-12-01,5.8,VA,Richmond
2013-12-01,5.5,VA,Roanoke
2013-12-01,5.1,VA,Staunton
2013-12-01,6,VA,Virginia Beach
2013-12-01,5.4,VA,Winchester
2013-12-01,6.9,WA,Bellingham
2013-12-01,6.5,WA,Bremerton
2013-12-01,8.4,WA,Kennewick
2013-12-01,8.9,WA,Longview
2013-12-01,7.8,WA,Mount Vernon
2013-12-01,7,WA,Olympia
2013-12-01,5.6,WA,Seattle
2013-12-01,7.8,WA,Spokane
2013-12-01,6.7,WA,Walla Walla
2013-12-01,7,WA,Wenatchee
2013-12-01,9.5,WA,Yakima
2013-12-01,7.8,WV,Beckley
2013-12-01,6.4,WV,Charleston
2013-12-01,7.3,WV,Huntington
2013-12-01,4.9,WV,Morgantown
2013-12-01,6.3,WV,Parkersburg
2013-12-01,7.1,WV,Wheeling
2013-12-01,5.4,WI,Appleton
2013-12-01,5.5,WI,Eau Claire
2013-12-01,5.7,WI,Fond du Lac
2013-12-01,5.9,WI,Green Bay
2013-12-01,7.3,WI,Janesville
2013-12-01,5,WI,La Crosse
2013-12-01,4.6,WI,Madison
2013-12-01,6.8,WI,Milwaukee
2013-12-01,5.9,WI,Oshkosh
2013-12-01,7.9,WI,Racine
2013-12-01,5.4,WI,Sheboygan
2013-12-01,6.1,WI,Wausau
2013-12-01,4.4,WY,Casper
2013-12-01,4.5,WY,Cheyenne
2013-12-01,20.4,PR,Aguadilla
2013-12-01,16.7,PR,Arecibo
2013-12-01,23,PR,Guayama
2013-12-01,19,PR,Mayaguez
2013-12-01,19,PR,Ponce
2013-12-01,21.8,PR,San German
2013-12-01,12.4,PR,San Juan
2014-01-01,8.7,AL,Anniston
2014-01-01,5.9,AL,Auburn
2014-01-01,6.3,AL,Birmingham
2014-01-01,6.6,AL,Daphne
2014-01-01,7.2,AL,Decatur
2014-01-01,7.1,AL,Dothan
2014-01-01,7.5,AL,Florence
2014-01-01,7.6,AL,Gadsden
2014-01-01,6.5,AL,Huntsville
2014-01-01,8.4,AL,Mobile
2014-01-01,7,AL,Montgomery
2014-01-01,6.9,AL,Tuscaloosa
2014-01-01,5.9,AK,Anchorage
2014-01-01,5.7,AK,Fairbanks
2014-01-01,7.7,AZ,Flagstaff
2014-01-01,9.3,AZ,Lake Havasu City
2014-01-01,6.2,AZ,Phoenix
2014-01-01,6.8,AZ,Prescott
2014-01-01,9.1,AZ,Sierra Vista
2014-01-01,6.3,AZ,Tucson
2014-01-01,25.1,AZ,Yuma
2014-01-01,5,AR,Fayetteville
2014-01-01,6.6,AR,Fort Smith
2014-01-01,6.9,AR,Hot Springs
2014-01-01,6.3,AR,Jonesboro
2014-01-01,5.9,AR,Little Rock
2014-01-01,9.5,AR,Pine Bluff
2014-01-01,11,CA,Bakersfield
2014-01-01,9.3,CA,Chico
2014-01-01,23.2,CA,El Centro
2014-01-01,12.4,CA,Fresno
2014-01-01,12.7,CA,Hanford
2014-01-01,8.2,CA,Los Angeles
2014-01-01,11.7,CA,Madera
2014-01-01,13.6,CA,Merced
2014-01-01,12.1,CA,Modesto
2014-01-01,6.2,CA,Napa
2014-01-01,7.2,CA,Oxnard
2014-01-01,10.5,CA,Redding
2014-01-01,8.9,CA,Riverside
2014-01-01,7.8,CA,Sacramento
2014-01-01,9.7,CA,Salinas
2014-01-01,7.1,CA,San Diego
2014-01-01,5.7,CA,San Francisco
2014-01-01,5.8,CA,San Jose
2014-01-01,6,CA,San Luis Obispo
2014-01-01,9.5,CA,Santa Cruz
2014-01-01,6.5,CA,Santa Maria
2014-01-01,6.2,CA,Santa Rosa
2014-01-01,11.4,CA,Stockton
2014-01-01,8.3,CA,Vallejo
2014-01-01,13.8,CA,Visalia
2014-01-01,13,CA,Yuba City
2014-01-01,4.9,CO,Boulder
2014-01-01,7.1,CO,Colorado Springs
2014-01-01,5.7,CO,Denver
2014-01-01,5.1,CO,Fort Collins
2014-01-01,7.5,CO,Grand Junction
2014-01-01,5.4,CO,Greeley
2014-01-01,8.8,CO,Pueblo
2014-01-01,6.9,CT,Bridgeport
2014-01-01,5.8,CT,Danbury
2014-01-01,7.1,CT,Hartford
2014-01-01,7.3,CT,New Haven
2014-01-01,7.8,CT,Norwich
2014-01-01,9,CT,Waterbury
2014-01-01,6.8,DE,Dover
2014-01-01,7.8,MD,Salisbury
2014-01-01,5.3,DC,Washington
2014-01-01,6.4,FL,Cape Coral
2014-01-01,5.3,FL,Crestview
2014-01-01,7.3,FL,Deltona
2014-01-01,5.5,FL,Gainesville
2014-01-01,9,FL,Homosassa Springs
2014-01-01,6.4,FL,Jacksonville
2014-01-01,7.5,FL,Lakeland
2014-01-01,6.6,FL,Miami
2014-01-01,6.3,FL,Naples
2014-01-01,6,FL,North Port
2014-01-01,7.8,FL,Ocala
2014-01-01,6.3,FL,Orlando
2014-01-01,7.5,FL,Palm Bay
2014-01-01,6.5,FL,Panama City
2014-01-01,6.4,FL,Pensacola
2014-01-01,8.2,FL,Port St. Lucie
2014-01-01,7.2,FL,Punta Gorda
2014-01-01,8.9,FL,Sebastian
2014-01-01,8.8,FL,Sebring
2014-01-01,6,FL,Tallahassee
2014-01-01,6.3,FL,Tampa
2014-01-01,8.6,FL,The Villages
2014-01-01,8.9,GA,Albany
2014-01-01,6.7,GA,Athens
2014-01-01,7,GA,Atlanta
2014-01-01,7.6,GA,Augusta
2014-01-01,8.2,GA,Brunswick
2014-01-01,8,GA,Columbus
2014-01-01,8.7,GA,Dalton
2014-01-01,6,GA,Gainesville
2014-01-01,8,GA,Hinesville
2014-01-01,8.1,GA,Macon
2014-01-01,8.4,GA,Rome
2014-01-01,7.5,GA,Savannah
2014-01-01,7.5,GA,Valdosta
2014-01-01,7.5,GA,Warner Robins
2014-01-01,5,HI,Kahului
2014-01-01,4.3,HI,Urban Honolulu
2014-01-01,5.1,ID,Boise City
2014-01-01,6.5,ID,Coeur d'Alene
2014-01-01,4.6,ID,Idaho Falls
2014-01-01,4.8,ID,Lewiston
2014-01-01,4.8,ID,Pocatello
2014-01-01,4.7,ID,Twin Falls
2014-01-01,6.3,IL,Bloomington
2014-01-01,7.8,IL,Carbondale
2014-01-01,6.9,IL,Champaign
2014-01-01,8.3,IL,Chicago
2014-01-01,10.3,IL,Danville
2014-01-01,6.5,IA,Davenport
2014-01-01,10.5,IL,Decatur
2014-01-01,9.3,IL,Kankakee
2014-01-01,8.2,IL,Peoria
2014-01-01,9.6,IL,Rockford
2014-01-01,6.7,IL,Springfield
