date,city,statecode,dow,sp500,nasdaq,unemployment,housing
4/1/2015,Manchester,NH,17840.5,2085.51,4880.23,3.5,211415
5/1/2015,Manchester,NH,18010.7,2107.39,5005.39,3.4,213225
6/1/2015,Manchester,NH,17619.5,2063.11,5082.93,3.3,214275
7/1/2015,Manchester,NH,17689.9,2103.84,5013.12,3.2,215800
9/1/2015,Manchester,NH,16284.7,1920.03,4636.1,3.1,216843
10/1/2015,Manchester,NH,17663.5,2079.36,4627.08,3,216430
12/1/2015,Manchester,NH,17425,2043.94,5156.31,2.9,218183
2/1/2016,Manchester,NH,16516.5,1932.23,4620.37,2.8,220007
3/1/2016,Manchester,NH,17685.1,2059.74,4689.6,2.8,219814
4/1/2016,Manchester,NH,17773.6,2065.3,4914.54,2.8,219876
6/1/2016,Manchester,NH,17930,2098.86,4952.25,2.8,219754
7/1/2016,Manchester,NH,18432.2,2173.6,4862.57,2.8,219423
8/1/2016,Manchester,NH,18400.9,2170.95,5184.2,2.8,220088
9/1/2016,Manchester,NH,18308.2,2168.27,5227.21,2.8,221695
11/1/2016,Manchester,NH,19123.6,2198.81,5153.58,2.8,224759
12/1/2016,Manchester,NH,19762.6,2238.83,5251.11,2.7,225062
2/1/2017,Manchester,NH,20812.2,2363.64,5642.65,2.7,227803
3/1/2017,Manchester,NH,20663.2,2362.72,5904.03,2.7,229203
5/1/2017,Manchester,NH,21008.7,2411.8,6091.6,2.7,231470
6/1/2017,Manchester,NH,21349.6,2423.41,6246.83,2.7,233490
8/1/2017,Manchester,NH,21948.1,2471.65,6362.94,2.6,236905
9/1/2017,Manchester,NH,22405.1,2519.36,6435.33,2.6,238045
11/1/2017,Manchester,NH,24272.3,2584.84,6716.53,2.6,241623
12/1/2017,Manchester,NH,24719.2,2673.61,6847.59,2.6,243545
2/1/2018,Manchester,NH,25029.2,2713.83,7385.86,2.5,245366
3/1/2018,Manchester,NH,24103.1,2640.87,7180.56,2.5,246743
5/1/2018,Manchester,NH,24415.8,2705.27,7130.7,2.5,249077
6/1/2018,Manchester,NH,24271.4,2718.37,7554.33,2.4,249171
8/1/2018,Manchester,NH,25964.8,2901.52,7707.29,2.3,250823
10/1/2018,Manchester,NH,25115.8,2711.74,8037.3,2.3,252605
11/1/2018,Manchester,NH,25538.5,2760.17,7434.06,2.3,252750
2/1/2019,Manchester,NH,25916,2784.49,7263.87,2.3,255232
3/1/2019,Manchester,NH,25928.7,2834.4,7595.35,2.3,255601
4/1/2019,Manchester,NH,26592.9,2945.83,7828.91,2.3,256196
5/1/2019,Manchester,NH,24815,2752.06,8049.64,2.3,257436
7/1/2019,Manchester,NH,26864.3,2980.38,8091.16,2.3,260264
8/1/2019,Manchester,NH,26403.3,2926.46,8111.12,2.4,261210
10/1/2019,Manchester,NH,27046.2,3037.56,7908.68,2.4,263537
11/1/2019,Manchester,NH,28051.4,3140.98,8386.4,2.4,265302
4/1/2003,Memphis,TN,8480.09,916.92,1348.3,5.8,94004
5/1/2003,Memphis,TN,8850.26,963.59,1472.56,5.9,94282
7/1/2003,Memphis,TN,9233.8,990.31,1640.13,6.1,94562
8/1/2003,Memphis,TN,9415.82,1008.01,1715.62,6.1,94591
10/1/2003,Memphis,TN,9801.12,1050.71,1832.25,6.1,94741
12/1/2003,Memphis,TN,10453.9,1111.92,1989.82,5.8,94965
3/1/2004,Memphis,TN,10357.7,1126.21,2057.8,5.5,95047
4/1/2004,Memphis,TN,10225.6,1107.3,2015.01,5.4,94997
6/1/2004,Memphis,TN,10435.5,1140.84,1990.77,5.6,95133
7/1/2004,Memphis,TN,10139.7,1101.72,2015.55,5.7,95307
9/1/2004,Memphis,TN,10080.3,1114.58,1850.41,6.1,95643
10/1/2004,Memphis,TN,10027.5,1130.2,1942.2,6.3,95937
11/1/2004,Memphis,TN,10428,1173.82,1979.87,6.4,96211
12/1/2004,Memphis,TN,10783,1211.92,2138.23,6.5,96563
2/1/2005,Memphis,TN,10766.2,1203.6,2068.7,6.5,97392
3/1/2005,Memphis,TN,10503.8,1180.59,2071.25,6.5,97774
4/1/2005,Memphis,TN,10192.5,1156.85,1984.81,6.4,98097
6/1/2005,Memphis,TN,10275,1191.33,2087.86,6.2,98665
7/1/2005,Memphis,TN,10640.9,1234.18,2057.37,6,99000
8/1/2005,Memphis,TN,10481.6,1220.33,2195.38,5.9,99308
9/1/2005,Memphis,TN,10568.7,1228.81,2147.9,5.8,99546
11/1/2005,Memphis,TN,10805.9,1249.48,2114.05,5.8,99978
12/1/2005,Memphis,TN,10717.5,1248.29,2267.17,5.7,100371
2/1/2006,Memphis,TN,10993.4,1280.66,2310.56,5.7,101157
3/1/2006,Memphis,TN,11109.3,1294.87,2314.64,5.8,101394
5/1/2006,Memphis,TN,11168.3,1270.09,2304.79,5.9,101741
6/1/2006,Memphis,TN,11150.2,1270.2,2219.86,6,101897
8/1/2006,Memphis,TN,11381.2,1303.82,2061.99,5.8,102223
9/1/2006,Memphis,TN,11679.1,1335.85,2193.16,5.7,102553
11/1/2006,Memphis,TN,12221.9,1400.63,2334.35,5.4,103114
12/1/2006,Memphis,TN,12463.2,1418.3,2413.21,5.2,103137
2/1/2007,Memphis,TN,12268.6,1406.82,2468.38,5,103477
3/1/2007,Memphis,TN,12354.3,1420.86,2404.21,4.9,103752
5/1/2007,Memphis,TN,13627.6,1530.62,2531.53,4.8,103655
6/1/2007,Memphis,TN,13408.6,1503.35,2613.92,4.8,103389
8/1/2007,Memphis,TN,13357.7,1473.99,2553.87,5,102340
10/1/2007,Memphis,TN,13930,1549.38,2740.99,5.4,100724
11/1/2007,Memphis,TN,13371.7,1481.14,2794.83,5.5,99758
2/1/2008,Memphis,TN,12266.4,1330.63,2413.36,5.9,95326
4/1/2008,Memphis,TN,12820.1,1385.59,2362.75,6.3,92507
5/1/2008,Memphis,TN,12638.3,1400.38,2480.71,6.5,91630
7/1/2008,Memphis,TN,11378,1267.38,2304.97,7,90005
8/1/2008,Memphis,TN,11544,1282.83,2310.96,7.1,89103
10/1/2008,Memphis,TN,9325.01,968.75,2069.4,7.4,86955
12/1/2008,Memphis,TN,8776.39,903.25,1398.07,8.2,84706
4/1/2009,Memphis,TN,8168.12,872.81,1551.6,9.9,80630
5/1/2009,Memphis,TN,8500.33,919.14,1719.2,10.1,79365
6/1/2009,Memphis,TN,8447,919.32,1828.68,10.3,77782
7/1/2009,Memphis,TN,9171.61,987.48,1845.72,10.3,76645
9/1/2009,Memphis,TN,9712.28,1057.08,1968.89,10.4,75146
10/1/2009,Memphis,TN,9712.73,1036.19,2057.48,10.4,74488
12/1/2009,Memphis,TN,10428,1115.1,2175.81,10.4,73554
2/1/2010,Memphis,TN,10325.3,1104.49,2171.2,10.2,73183
3/1/2010,Memphis,TN,10856.6,1169.43,2273.57,10.1,72989
4/1/2010,Memphis,TN,11008.6,1186.69,2402.58,9.9,72767
6/1/2010,Memphis,TN,9774.02,1030.71,2222.33,9.5,72433
7/1/2010,Memphis,TN,10465.9,1101.6,2101.36,9.3,71992
9/1/2010,Memphis,TN,10788,1141.2,2176.84,9.3,70533
10/1/2010,Memphis,TN,11118.5,1183.26,2370.75,9.4,70002
11/1/2010,Memphis,TN,11006,1180.55,2504.84,9.6,69408
12/1/2010,Memphis,TN,11577.5,1257.64,2549.43,9.6,68891
2/1/2011,Memphis,TN,12226.3,1327.22,2751.19,9.7,66993
3/1/2011,Memphis,TN,12319.7,1325.83,2737.41,9.7,65909
4/1/2011,Memphis,TN,12810.5,1363.61,2789.6,9.7,65388
6/1/2011,Memphis,TN,12414.3,1320.64,2769.19,9.6,64651
7/1/2011,Memphis,TN,12143.2,1292.28,2816.03,9.6,64287
8/1/2011,Memphis,TN,11613.5,1218.89,2744.61,9.5,64060
9/1/2011,Memphis,TN,10913.4,1131.42,2546.04,9.3,63847
11/1/2011,Memphis,TN,12045.7,1246.96,2606.96,9,63124
12/1/2011,Memphis,TN,12217.6,1257.6,2626.2,8.8,62652
2/1/2012,Memphis,TN,12952.1,1365.68,2848.27,8.5,62651
3/1/2012,Memphis,TN,13212,1408.47,2988.97,8.5,62838
5/1/2012,Memphis,TN,12393.5,1310.33,3050.44,8.6,62107
6/1/2012,Memphis,TN,12880.1,1362.16,2747.48,8.6,61813
8/1/2012,Memphis,TN,13090.8,1406.58,2920.21,8.4,62035
10/1/2012,Memphis,TN,13096.5,1412.16,3113.53,8.3,61750
11/1/2012,Memphis,TN,13025.6,1416.18,3020.06,8.3,61286
2/1/2013,Memphis,TN,14054.5,1514.68,3179.1,8.6,60653
3/1/2013,Memphis,TN,14578.5,1569.19,3169.74,8.7,61024
4/1/2013,Memphis,TN,14839.8,1597.57,3239.17,8.7,61541
5/1/2013,Memphis,TN,15115.6,1630.74,3299.13,8.7,61920
7/1/2013,Memphis,TN,15499.5,1685.73,3434.49,8.6,61915
8/1/2013,Memphis,TN,14810.3,1632.97,3675.74,8.5,62097
10/1/2013,Memphis,TN,15545.8,1756.54,3817.98,8.3,63278
11/1/2013,Memphis,TN,16086.4,1805.81,3922.04,8.1,64266
4/1/2014,Memphis,TN,16580.8,1883.95,4268.04,7.4,65834
5/1/2014,Memphis,TN,16717.2,1923.57,4127.45,7.4,65880
7/1/2014,Memphis,TN,16563.3,1930.67,4458.65,7.5,66408
8/1/2014,Memphis,TN,17098.4,2003.37,4352.64,7.4,66416
10/1/2014,Memphis,TN,17390.5,2018.05,4422.09,7.3,66028
12/1/2014,Memphis,TN,17823.1,2058.9,4727.35,7,65293
4/1/2015,Memphis,TN,17840.5,2085.51,4880.23,6.5,66729
5/1/2015,Memphis,TN,18010.7,2107.39,5005.39,6.5,66995
6/1/2015,Memphis,TN,17619.5,2063.11,5082.93,6.4,67060
7/1/2015,Memphis,TN,17689.9,2103.84,5013.12,6.3,67120
9/1/2015,Memphis,TN,16284.7,1920.03,4636.1,6,67285
10/1/2015,Memphis,TN,17663.5,2079.36,4627.08,5.8,67608
12/1/2015,Memphis,TN,17425,2043.94,5156.31,5.5,67963
2/1/2016,Memphis,TN,16516.5,1932.23,4620.37,5.2,68506
3/1/2016,Memphis,TN,17685.1,2059.74,4689.6,5.1,68728
4/1/2016,Memphis,TN,17773.6,2065.3,4914.54,5.1,68705
6/1/2016,Memphis,TN,17930,2098.86,4952.25,5.2,68717
7/1/2016,Memphis,TN,18432.2,2173.6,4862.57,5.3,69180
8/1/2016,Memphis,TN,18400.9,2170.95,5184.2,5.3,69584
9/1/2016,Memphis,TN,18308.2,2168.27,5227.21,5.3,70074
11/1/2016,Memphis,TN,19123.6,2198.81,5153.58,5.2,70895
12/1/2016,Memphis,TN,19762.6,2238.83,5251.11,5.1,71464
2/1/2017,Memphis,TN,20812.2,2363.64,5642.65,4.8,71177
3/1/2017,Memphis,TN,20663.2,2362.72,5904.03,4.7,71438
5/1/2017,Memphis,TN,21008.7,2411.8,6091.6,4.4,73662
